"","Date","D0","D1","D2","Value","timeID"
"6498","2001-07","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",6.6,2001.5
"6499","2001-07","Ausfuhr","Total","Wert in Millionen Franken",11436.597,2001.5
"6500","2001-07","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",10.5,2001.5
"6501","2001-07","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",7.7,2001.5
"6502","2001-07","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",3106.773,2001.5
"6503","2001-07","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-0.3,2001.5
"6504","2001-07","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-1.7,2001.5
"6505","2001-07","Ausfuhr","Chemikalien","Wert in Millionen Franken",3631.763,2001.5
"6506","2001-07","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",25.5,2001.5
"6507","2001-07","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",21.3,2001.5
"6508","2001-07","Ausfuhr","Metalle","Wert in Millionen Franken",924.029,2001.5
"6509","2001-07","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",1.8,2001.5
"6510","2001-07","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",0.5,2001.5
"6511","2001-07","Ausfuhr","Uhren","Wert in Millionen Franken",978.891,2001.5
"6512","2001-07","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",15,2001.5
"6513","2001-07","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",10.5,2001.5
"6514","2001-07","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",686.812,2001.5
"6515","2001-07","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",7.6,2001.5
"6516","2001-07","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",10.9,2001.5
"6517","2001-07","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",374.717,2001.5
"6518","2001-07","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",11.6,2001.5
"6519","2001-07","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",8.2,2001.5
"6520","2001-07","Handelsbilanzsaldo","Total","Wert in Millionen Franken",20.57,2001.5
"6521","2001-08","Einfuhr","Total","Wert in Millionen Franken",9863.083,2001.58333333333
"6522","2001-08","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",-3.2,2001.58333333333
"6523","2001-08","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",-1.7,2001.58333333333
"6524","2001-08","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2136.569,2001.58333333333
"6525","2001-08","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-15.6,2001.58333333333
"6526","2001-08","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-11.6,2001.58333333333
"6527","2001-08","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",585.132,2001.58333333333
"6528","2001-08","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",4.6,2001.58333333333
"6529","2001-08","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",3.1,2001.58333333333
"6530","2001-08","Einfuhr","Chemikalien","Wert in Millionen Franken",2165.162,2001.58333333333
"6531","2001-08","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",23.6,2001.58333333333
"6532","2001-08","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",22.6,2001.58333333333
"6533","2001-08","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",839.151,2001.58333333333
"6534","2001-08","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",-1,2001.58333333333
"6535","2001-08","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",-3.6,2001.58333333333
"6536","2001-08","Einfuhr","Fahrzeuge","Wert in Millionen Franken",917.221,2001.58333333333
"6537","2001-08","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",-17.6,2001.58333333333
"6538","2001-08","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",-15.5,2001.58333333333
"6539","2001-08","Ausfuhr","Total","Wert in Millionen Franken",9548.009,2001.58333333333
"6540","2001-08","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",1.2,2001.58333333333
"6541","2001-08","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",-0.7,2001.58333333333
"6542","2001-08","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2611.256,2001.58333333333
"6543","2001-08","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-4.9,2001.58333333333
"6544","2001-08","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-2.4,2001.58333333333
"6545","2001-08","Ausfuhr","Chemikalien","Wert in Millionen Franken",3144.688,2001.58333333333
"6546","2001-08","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",9.8,2001.58333333333
"6547","2001-08","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",5.1,2001.58333333333
"6548","2001-08","Ausfuhr","Metalle","Wert in Millionen Franken",713.501,2001.58333333333
"6549","2001-08","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",-5.1,2001.58333333333
"6550","2001-08","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",-5.5,2001.58333333333
"6551","2001-08","Ausfuhr","Uhren","Wert in Millionen Franken",718.905,2001.58333333333
"6552","2001-08","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",9.5,2001.58333333333
"6553","2001-08","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",0,2001.58333333333
"6554","2001-08","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",618.557,2001.58333333333
"6555","2001-08","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",4.5,2001.58333333333
"6556","2001-08","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",5.3,2001.58333333333
"6557","2001-08","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",257.007,2001.58333333333
"6558","2001-08","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",6.9,2001.58333333333
"6559","2001-08","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",3.6,2001.58333333333
"6560","2001-08","Handelsbilanzsaldo","Total","Wert in Millionen Franken",-315.074,2001.58333333333
"6561","2001-09","Einfuhr","Total","Wert in Millionen Franken",9975.969,2001.66666666667
"6562","2001-09","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",-6.2,2001.66666666667
"6563","2001-09","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",-2.5,2001.66666666667
"6564","2001-09","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2172.839,2001.66666666667
"6565","2001-09","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-19.7,2001.66666666667
"6566","2001-09","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-12.4,2001.66666666667
"6567","2001-09","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",629.609,2001.66666666667
"6568","2001-09","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",-12.2,2001.66666666667
"6569","2001-09","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",-14.5,2001.66666666667
"6570","2001-09","Einfuhr","Chemikalien","Wert in Millionen Franken",1915.767,2001.66666666667
"6571","2001-09","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",23.1,2001.66666666667
"6572","2001-09","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",25.6,2001.66666666667
"6573","2001-09","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",817.498,2001.66666666667
"6574","2001-09","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",-5.4,2001.66666666667
"6575","2001-09","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",-6.2,2001.66666666667
"6576","2001-09","Einfuhr","Fahrzeuge","Wert in Millionen Franken",989.424,2001.66666666667
"6577","2001-09","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",0.6,2001.66666666667
"6578","2001-09","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",-1.6,2001.66666666667
"6579","2001-09","Ausfuhr","Total","Wert in Millionen Franken",10367.164,2001.66666666667
"6580","2001-09","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",-8.9,2001.66666666667
"6581","2001-09","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",-8.8,2001.66666666667
"6582","2001-09","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2792.371,2001.66666666667
"6583","2001-09","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-16.2,2001.66666666667
"6584","2001-09","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-13.5,2001.66666666667
"6585","2001-09","Ausfuhr","Chemikalien","Wert in Millionen Franken",3223.053,2001.66666666667
"6586","2001-09","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",4.8,2001.66666666667
"6587","2001-09","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",3.5,2001.66666666667
"6588","2001-09","Ausfuhr","Metalle","Wert in Millionen Franken",838.699,2001.66666666667
"6589","2001-09","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",-12.9,2001.66666666667
"6590","2001-09","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",-12.4,2001.66666666667
"6591","2001-09","Ausfuhr","Uhren","Wert in Millionen Franken",836.395,2001.66666666667
"6592","2001-09","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",-7.9,2001.66666666667
"6593","2001-09","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",-18.5,2001.66666666667
"6594","2001-09","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",658.945,2001.66666666667
"6595","2001-09","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",-6.4,2001.66666666667
"6596","2001-09","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",-0.3,2001.66666666667
"6597","2001-09","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",355.971,2001.66666666667
"6598","2001-09","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",-4.6,2001.66666666667
"6599","2001-09","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",-6.8,2001.66666666667
"6600","2001-09","Handelsbilanzsaldo","Total","Wert in Millionen Franken",391.195,2001.66666666667
"6601","2001-10","Einfuhr","Total","Wert in Millionen Franken",11758.01,2001.75
"6602","2001-10","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",-1.5,2001.75
"6603","2001-10","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",1.3,2001.75
"6604","2001-10","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2538.073,2001.75
"6605","2001-10","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-11.4,2001.75
"6606","2001-10","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-4.5,2001.75
"6607","2001-10","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",767.728,2001.75
"6608","2001-10","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",0.6,2001.75
"6609","2001-10","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",3.9,2001.75
"6610","2001-10","Einfuhr","Chemikalien","Wert in Millionen Franken",2654.724,2001.75
"6611","2001-10","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",23,2001.75
"6612","2001-10","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",15.5,2001.75
"6613","2001-10","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",721.212,2001.75
"6614","2001-10","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",-3.5,2001.75
"6615","2001-10","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",-1.9,2001.75
"6616","2001-10","Einfuhr","Fahrzeuge","Wert in Millionen Franken",1204.324,2001.75
"6617","2001-10","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",-12.4,2001.75
"6618","2001-10","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",-12.2,2001.75
"6619","2001-10","Ausfuhr","Total","Wert in Millionen Franken",12091.488,2001.75
"6620","2001-10","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",4.5,2001.75
"6621","2001-10","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",3.2,2001.75
"6622","2001-10","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",3111.517,2001.75
"6623","2001-10","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-8.4,2001.75
"6624","2001-10","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-8.7,2001.75
"6625","2001-10","Ausfuhr","Chemikalien","Wert in Millionen Franken",3871.772,2001.75
"6626","2001-10","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",26.4,2001.75
"6627","2001-10","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",18.7,2001.75
"6628","2001-10","Ausfuhr","Metalle","Wert in Millionen Franken",913.558,2001.75
"6629","2001-10","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",-7.2,2001.75
"6630","2001-10","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",-5.5,2001.75
"6631","2001-10","Ausfuhr","Uhren","Wert in Millionen Franken",1139.388,2001.75
"6632","2001-10","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",6,2001.75
"6633","2001-10","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",2.3,2001.75
"6634","2001-10","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",784.333,2001.75
"6635","2001-10","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",7.6,2001.75
"6636","2001-10","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",9.1,2001.75
"6637","2001-10","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",343.843,2001.75
"6638","2001-10","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",-5,2001.75
"6639","2001-10","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",-3.8,2001.75
"6640","2001-10","Handelsbilanzsaldo","Total","Wert in Millionen Franken",333.478,2001.75
"6641","2001-11","Einfuhr","Total","Wert in Millionen Franken",10596.12,2001.83333333333
"6642","2001-11","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",-12.6,2001.83333333333
"6643","2001-11","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",-11.5,2001.83333333333
"6644","2001-11","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2477.935,2001.83333333333
"6645","2001-11","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-14.4,2001.83333333333
"6646","2001-11","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-10.2,2001.83333333333
"6647","2001-11","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",657.852,2001.83333333333
"6648","2001-11","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",-13.7,2001.83333333333
"6649","2001-11","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",-11.8,2001.83333333333
"6650","2001-11","Einfuhr","Chemikalien","Wert in Millionen Franken",2332.033,2001.83333333333
"6651","2001-11","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",6,2001.83333333333
"6652","2001-11","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",-6.5,2001.83333333333
"6653","2001-11","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",597.987,2001.83333333333
"6654","2001-11","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",-8.5,2001.83333333333
"6655","2001-11","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",-7.1,2001.83333333333
"6656","2001-11","Einfuhr","Fahrzeuge","Wert in Millionen Franken",1125.424,2001.83333333333
"6657","2001-11","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",-30.7,2001.83333333333
"6658","2001-11","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",-33.2,2001.83333333333
"6659","2001-11","Ausfuhr","Total","Wert in Millionen Franken",11505.81,2001.83333333333
"6660","2001-11","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",-3.4,2001.83333333333
"6661","2001-11","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",-1.8,2001.83333333333
"6662","2001-11","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",3159.594,2001.83333333333
"6663","2001-11","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-7,2001.83333333333
"6664","2001-11","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-7,2001.83333333333
