"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2010_100","2010=100",97.25187,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2010_100","2010=100",97.05017,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2010_100","2010=100",97.82335,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2010_100","2010=100",102.496,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2010_100","2010=100",103.37,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2010_100","2010=100",105.8576,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2010_100","2010=100",106.5636,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2010_100","2010=100",107.1351,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2010_100","2010=100",112.2783,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2010_100","2010=100",115.371,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2010_100","2010=100",120.1782,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units","2010_100","2010=100",83.60366,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units","2010_100","2010=100",84.41045,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units","2010_100","2010=100",89.55374,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units","2010_100","2010=100",87.83932,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2014-05","May-2014","IDX","Index","0","Units","2010_100","2010=100",86.12489,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units","2010_100","2010=100",85.92319,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units","2010_100","2010=100",90.25969,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units","2010_100","2010=100",87.94016,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units","2010_100","2010=100",93.99109,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units","2010_100","2010=100",97.7225,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units","2010_100","2010=100",93.1843,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units","2010_100","2010=100",100.8488,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units","2010_100","2010=100",95.50382,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units","2010_100","2010=100",93.89024,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units","2010_100","2010=100",101.7564,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units","2010_100","2010=100",99.13438,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2015-05","May-2015","IDX","Index","0","Units","2010_100","2010=100",97.82335,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units","2010_100","2010=100",96.51231,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2010_100","2010=100",101.6556,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2010_100","2010=100",106.0929,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2010_100","2010=100",99.73947,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2010_100","2010=100",104.4794,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2010_100","2010=100",106.8997,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2010_100","2010=100",98.73099,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2010_100","2010=100",109.6227,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2010_100","2010=100",102.1598,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2010_100","2010=100",105.7904,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2010_100","2010=100",101.6556,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2010_100","2010=100",110.0261,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2010_100","2010=100",108.0091,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2010_100","2010=100",108.6142,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2010_100","2010=100",103.0675,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2010_100","2010=100",109.7235,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2010_100","2010=100",107.7065,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2010_100","2010=100",111.5388,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2010_100","2010=100",117.5897,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2010_100","2010=100",114.7659,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2010_100","2010=100",120.5143,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2010_100","2010=100",110.8328,,
"SLRTCR03","Passenger car registrations sa, Index","SVN","Slovenia","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2010_100","2010=100",119.7075,,
